Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
1.960000E-8	1.628637E-1
1.965000E-8	1.590865E-1
1.970000E-8	1.552408E-1
1.975000E-8	1.513694E-1
1.980000E-8	1.475066E-1
1.985000E-8	1.438750E-1
1.990000E-8	1.406032E-1
1.995000E-8	1.377168E-1
2.000000E-8	1.352672E-1
2.005000E-8	1.333401E-1
2.010000E-8	1.320211E-1
2.015000E-8	1.314129E-1
2.020000E-8	1.314729E-1
2.025000E-8	1.320639E-1
2.030000E-8	1.331345E-1
2.035000E-8	1.347447E-1
2.040000E-8	1.367489E-1
2.045000E-8	1.390615E-1
2.050000E-8	1.417509E-1
2.055000E-8	1.447315E-1
2.060000E-8	1.476865E-1
2.065000E-8	1.504872E-1
2.070000E-8	1.532109E-1
2.075000E-8	1.557718E-1
2.080000E-8	1.579645E-1
2.085000E-8	1.597117E-1
2.090000E-8	1.610564E-1
2.095000E-8	1.619044E-1
2.100000E-8	1.621870E-1
2.105000E-8	1.619129E-1
2.110000E-8	1.610051E-1
2.115000E-8	1.594034E-1
2.120000E-8	1.572365E-1
2.125000E-8	1.546413E-1
2.130000E-8	1.515579E-1
2.135000E-8	1.480719E-1
2.140000E-8	1.444403E-1
2.145000E-8	1.407916E-1
2.150000E-8	1.370573E-1
2.155000E-8	1.333743E-1
2.160000E-8	1.299740E-1
2.165000E-8	1.268992E-1
2.170000E-8	1.241327E-1
2.175000E-8	1.218887E-1
2.180000E-8	1.202356E-1
2.185000E-8	1.190536E-1
2.190000E-8	1.183941E-1
2.195000E-8	1.184627E-1
2.200000E-8	1.191650E-1
2.205000E-8	1.202699E-1
2.210000E-8	1.218544E-1
2.215000E-8	1.239956E-1
2.220000E-8	1.264795E-1
2.225000E-8	1.291004E-1
2.230000E-8	1.319012E-1
2.235000E-8	1.348561E-1
2.240000E-8	1.378281E-1
2.245000E-8	1.405861E-1
2.250000E-8	1.430185E-1
2.255000E-8	1.451084E-1
2.260000E-8	1.467614E-1
2.265000E-8	1.478920E-1
2.270000E-8	1.484573E-1
2.275000E-8	1.484402E-1
2.280000E-8	1.477892E-1
2.285000E-8	1.465216E-1
2.290000E-8	1.447744E-1
2.295000E-8	1.425646E-1
2.300000E-8	1.399351E-1
2.305000E-8	1.369973E-1
2.310000E-8	1.338540E-1
2.315000E-8	1.305222E-1
2.320000E-8	1.271904E-1
2.325000E-8	1.240128E-1
2.330000E-8	1.209551E-1
2.335000E-8	1.180515E-1
2.340000E-8	1.154820E-1
2.345000E-8	1.133322E-1
2.350000E-8	1.115421E-1
2.355000E-8	1.101460E-1
2.360000E-8	1.092638E-1
2.365000E-8	1.088784E-1
2.370000E-8	1.089726E-1
2.375000E-8	1.095550E-1
2.380000E-8	1.106171E-1
2.385000E-8	1.120560E-1
2.390000E-8	1.138461E-1
2.395000E-8	1.159788E-1
2.400000E-8	1.183342E-1
2.405000E-8	1.207838E-1
2.410000E-8	1.232762E-1
2.415000E-8	1.257343E-1
2.420000E-8	1.281154E-1
2.425000E-8	1.302909E-1
2.430000E-8	1.321410E-1
2.435000E-8	1.335713E-1
2.440000E-8	1.346077E-1
2.445000E-8	1.351816E-1
2.450000E-8	1.351559E-1
2.455000E-8	1.345906E-1
2.460000E-8	1.336056E-1
2.465000E-8	1.321067E-1
2.470000E-8	1.300511E-1
2.475000E-8	1.275930E-1
2.480000E-8	1.248521E-1
2.485000E-8	1.218630E-1
2.490000E-8	1.187196E-1
2.495000E-8	1.155420E-1
2.500000E-8	1.124500E-1
2.505000E-8	1.094951E-1
2.510000E-8	1.066943E-1
2.515000E-8	1.041933E-1
2.520000E-8	1.021463E-1
2.525000E-8	1.005018E-1
2.530000E-8	9.922564E-2
2.535000E-8	9.848905E-2
2.540000E-8	9.831775E-2
2.545000E-8	9.856613E-2
2.550000E-8	9.918281E-2
2.555000E-8	1.002277E-1
2.560000E-8	1.016667E-1
2.565000E-8	1.034225E-1
2.570000E-8	1.054096E-1
2.575000E-8	1.076022E-1
2.580000E-8	1.099062E-1
2.585000E-8	1.121588E-1
2.590000E-8	1.142401E-1
2.595000E-8	1.162272E-1
2.600000E-8	1.180515E-1
2.605000E-8	1.195675E-1
2.610000E-8	1.206553E-1
2.615000E-8	1.213491E-1
2.620000E-8	1.216060E-1
2.625000E-8	1.213576E-1
2.630000E-8	1.206039E-1
2.635000E-8	1.194305E-1
2.640000E-8	1.178717E-1
2.645000E-8	1.159531E-1
2.650000E-8	1.137091E-1
2.655000E-8	1.112766E-1
2.660000E-8	1.087756E-1
2.665000E-8	1.061976E-1
2.670000E-8	1.035510E-1
2.675000E-8	1.009729E-1
2.680000E-8	9.860039E-2
2.685000E-8	9.638206E-2
2.690000E-8	9.436928E-2
2.695000E-8	9.278475E-2
2.700000E-8	9.165417E-2
2.705000E-8	9.082337E-2
2.710000E-8	9.032659E-2
2.715000E-8	9.032659E-2
2.720000E-8	9.080624E-2
2.725000E-8	9.160278E-2
2.730000E-8	9.268197E-2
2.735000E-8	9.412089E-2
2.740000E-8	9.586816E-2
2.745000E-8	9.782098E-2
2.750000E-8	9.990228E-2
2.755000E-8	1.020093E-1
2.760000E-8	1.040820E-1
2.765000E-8	1.060948E-1
2.770000E-8	1.079277E-1
2.775000E-8	1.095037E-1
2.780000E-8	1.108655E-1
2.785000E-8	1.119618E-1
2.790000E-8	1.126470E-1
